城市,日期,累计确诊,累计治愈,现存确诊,累计死亡,现存无症状
北京,06.14,673,584,80,9,7
北京,06.13,637,584,44,9,1
北京,06.12,601,584,8,9,0
北京,06.11,595,584,2,9,0
北京,06.10,594,584,1,9,0
北京,06.09,594,584,1,9,0
北京,06.08,594,584,1,9,0
北京,06.07,594,583,2,9,0
北京,06.06,594,583,2,9,0
北京,06.05,594,583,2,9,0
北京,06.04,594,583,2,9,0
北京,06.03,594,583,2,9,0
北京,06.02,594,582,3,9,0
北京,06.01,593,581,3,9,0
北京,05.31,593,581,3,9,0
北京,05.30,593,581,3,9,0
北京,05.29,593,581,3,9,0
北京,05.28,593,581,3,9,0
北京,05.27,593,581,3,9,0
北京,05.26,593,581,3,9,0
北京,05.25,593,581,3,9,0
北京,05.24,593,581,3,9,0
北京,05.23,593,581,3,9,0
北京,05.22,593,579,5,9,0
北京,05.21,593,579,5,9,0
北京,05.20,593,579,5,9,0
北京,05.19,593,578,6,9,0
北京,05.18,593,578,6,9,0
北京,05.17,593,578,6,9,0
北京,05.16,593,577,7,9,0
北京,05.15,593,576,8,9,0
北京,05.14,593,574,10,9,0
北京,05.13,593,574,10,9,0
北京,05.12,593,573,11,9,0
北京,05.11,593,571,13,9,0
北京,05.10,593,568,16,9,0
北京,05.09,593,565,19,9,0
北京,05.08,593,563,21,9,0
北京,05.07,593,560,24,9,0
北京,05.06,593,557,27,9,0
北京,05.05,593,555,29,9,0
北京,05.04,593,554,30,9,0
北京,05.03,593,553,31,9,0
北京,05.02,593,551,33,9,0
北京,05.01,593,547,37,9,0
北京,04.30,593,547,37,9,0
北京,04.29,593,542,42,9,0
北京,04.28,593,538,46,9,0
北京,04.27,593,536,48,9,0
北京,04.26,593,525,59,9,0
北京,04.25,593,525,60,8,0
北京,04.24,593,525,60,8,0
北京,04.23,593,524,61,8,0
北京,04.22,593,522,63,8,0
北京,04.21,593,518,67,8,0
北京,04.20,593,516,69,8,0
北京,04.19,593,514,71,8,0
北京,04.18,593,510,75,8,0
北京,04.17,593,509,76,8,0
北京,04.16,593,509,76,8,0
北京,04.15,593,503,82,8,0
北京,04.14,590,491,91,8,0
北京,04.13,589,491,90,8,0
北京,04.12,589,484,97,8,0
北京,04.11,589,479,102,8,0
北京,04.10,589,474,107,8,0
北京,04.09,588,469,111,8,0
北京,04.08,588,464,116,8,0
北京,04.07,588,455,125,8,0
北京,04.06,587,448,131,8,0
北京,04.05,587,443,136,8,0
北京,04.04,586,441,137,8,0
北京,04.03,585,438,139,8,0
北京,04.02,583,434,141,8,0
北京,04.01,582,424,150,8,0
北京,03.31,580,418,154,8,0
北京,03.30,580,416,156,8,0
北京,03.29,577,412,157,8,0
北京,03.28,576,411,157,8,0
北京,03.27,572,409,155,8,0
北京,03.26,569,406,155,8,0
北京,03.25,565,403,154,8,0
北京,03.24,559,401,150,8,0
北京,03.23,554,401,145,8,0
北京,03.22,522,400,114,8,0
北京,03.21,512,398,106,8,0
北京,03.20,499,392,99,8,0
北京,03.19,485,384,93,8,0
北京,03.18,479,379,92,8,0
北京,03.17,458,373,77,8,0
北京,03.16,455,368,79,8,0
北京,03.15,446,358,80,8,0
北京,03.14,442,353,81,8,0
北京,03.13,437,349,80,8,0
北京,03.12,436,342,86,8,0
北京,03.11,435,334,93,8,0
北京,03.10,435,326,101,8,0
北京,03.09,429,320,101,8,0
北京,03.08,428,315,105,8,0
北京,03.07,428,308,112,8,0
北京,03.06,426,303,115,8,0
北京,03.05,422,298,116,8,0
北京,03.04,418,297,113,8,0
北京,03.03,417,294,115,8,0
北京,03.02,414,288,118,8,0
北京,03.01,414,282,124,8,0
北京,02.29,413,276,129,8,0
北京,02.28,411,271,132,8,0
北京,02.27,410,257,146,7,0
北京,02.26,410,248,157,5,0
北京,02.25,400,235,161,4,0
北京,02.24,400,215,181,4,0
北京,02.23,399,198,197,4,0
北京,02.22,399,189,206,4,0
北京,02.21,399,178,217,4,0
北京,02.20,396,169,223,4,0
北京,02.19,395,153,238,4,0
北京,02.18,393,145,244,4,0
北京,02.17,387,122,261,4,0
北京,02.16,381,114,263,4,0
北京,02.15,380,105,271,4,0
北京,02.14,375,97,274,4,0
北京,02.13,372,79,290,3,0
北京,02.12,366,68,295,3,0
北京,02.11,352,56,293,3,0
北京,02.10,342,48,291,3,0
北京,02.09,337,44,291,2,0
北京,02.08,326,37,287,2,0
北京,02.07,315,34,279,2,0
北京,02.06,297,33,263,1,0
北京,02.05,274,31,242,1,0
北京,02.04,253,24,228,1,0
北京,02.03,228,23,204,1,0
北京,02.02,212,12,199,1,0
北京,02.01,183,9,173,1,0
北京,01.31,156,5,150,1,0
北京,01.30,132,4,127,1,0
北京,01.29,111,4,106,1,0
北京,01.28,91,2,88,1,0
北京,01.27,80,2,77,1,0
北京,01.26,72,2,70,0,0
北京,01.25,51,2,49,,0
北京,01.24,36,1,35,,0
北京,01.23,26,,26,,0
北京,01.22,14,,14,,0
北京,01.21,10,,10,,0
北京,01.20,3,,3,,0
湖北,06.14,68135,63623,0,4512,6
湖北,06.13,68135,63623,0,4512,11
湖北,06.12,68135,63623,0,4512,9
湖北,06.11,68135,63623,0,4512,18
湖北,06.10,68135,63623,0,4512,42
湖北,06.09,68135,63623,0,4512,63
湖北,06.08,68135,63623,0,4512,84
湖北,06.07,68135,63623,0,4512,121
湖北,06.06,68135,63623,0,4512,154
湖北,06.05,68135,63623,0,4512,177
湖北,06.04,68135,63623,0,4512,217
湖北,06.03,68135,63620,3,4512,245
湖北,06.02,68135,63620,3,4512,276
湖北,06.01,68135,63620,3,4512,289
湖北,05.31,68135,63620,3,4512,320
湖北,05.30,68135,63619,4,4512,322
湖北,05.29,68135,63619,4,4512,331
湖北,05.28,68135,63618,5,4512,337
湖北,05.27,68135,63618,5,4512,344
湖北,05.26,68135,63618,5,4512,332
湖北,05.25,68135,63617,6,4512,334
湖北,05.24,68135,63617,6,4512,326
湖北,05.23,68135,63616,7,4512,297
湖北,05.22,68135,63616,7,4512,295
湖北,05.21,68135,63616,7,4512,284
湖北,05.20,68135,63616,7,4512,281
湖北,05.19,68135,63616,7,4512,274
湖北,05.18,68135,63616,7,4512,285
湖北,05.17,68134,63616,6,4512,337
湖北,05.16,68134,63616,6,4512,400
湖北,05.15,68134,63616,6,4512,439
湖北,05.14,68134,63616,6,4512,492
湖北,05.13,68134,63616,6,4512,574
湖北,05.12,68134,63616,6,4512,598
湖北,05.11,68134,63616,6,4512,606
湖北,05.10,68134,63616,6,4512,615
湖北,05.09,68129,63616,1,4512,616
湖北,05.08,68128,63616,0,4512,628
湖北,05.07,68128,63616,0,4512,629
湖北,05.06,68128,63616,0,4512,626
湖北,05.05,68128,63616,0,4512,633
湖北,05.04,68128,63616,0,4512,650
湖北,05.03,68128,63616,0,4512,654
湖北,05.02,68128,63616,0,4512,651
湖北,05.01,68128,63616,0,4512,647
湖北,04.30,68128,63616,0,4512,631
湖北,04.29,68128,63616,0,4512,623
湖北,04.28,68128,63616,0,4512,600
湖北,04.27,68128,63616,0,4512,599
湖北,04.26,68128,63616,0,4512,582
湖北,04.25,68128,63604,12,4512,572
湖北,04.24,68128,63593,23,4512,553
湖北,04.23,68128,63569,47,4512,544
湖北,04.22,68128,63547,69,4512,546
湖北,04.21,68128,63519,97,4512,548
湖北,04.20,68128,63514,102,4512,544
湖北,04.19,68128,63511,105,4512,549
湖北,04.18,68128,63507,109,4512,576
湖北,04.17,68128,63494,122,4512,589
湖北,04.16,68128,63487,129,4512,610
湖北,04.15,67803,64435,146,3222,620
湖北,04.14,67803,64402,179,3222,619
湖北,04.13,67803,64363,219,3221,610
湖北,04.12,67803,64338,244,3221,621
湖北,04.11,67803,64281,303,3219,647
湖北,04.10,67803,64264,320,3219,673
湖北,04.09,67803,64236,351,3216,675
湖北,04.08,67803,64187,401,3215,674
湖北,04.07,67803,64142,448,3213,670
湖北,04.06,67803,64073,518,3212,690
湖北,04.05,67803,64014,577,3212,705
湖北,04.04,67803,63945,648,3210,715
湖北,04.03,67803,63762,834,3207,729
湖北,04.02,67802,63612,987,3203,742
湖北,04.01,67802,63471,1132,3199,721
湖北,03.31,67802,63326,1283,3193,982
湖北,03.30,67801,63153,1461,3187,0
湖北,03.29,67801,62882,1733,3186,0
湖北,03.28,67801,62565,2054,3182,0
湖北,03.27,67801,62098,2526,3177,0
湖北,03.26,67801,61731,2896,3174,0
湖北,03.25,67801,61201,3431,3169,0
湖北,03.24,67801,60810,3828,3163,0
湖北,03.23,67801,60323,4318,3160,0
湖北,03.22,67800,59879,4768,3153,0
湖北,03.21,67800,59432,5224,3144,0
湖北,03.20,67800,58942,5719,3139,0
湖北,03.19,67800,58381,6287,3132,0
湖北,03.18,67800,57678,6992,3130,0
湖北,03.17,67800,56883,7795,3122,0
湖北,03.16,67799,55987,8701,3111,0
湖北,03.15,67798,55094,9605,3099,0
湖北,03.14,67794,54278,10431,3085,0
湖北,03.13,67790,52943,11772,3075,0
湖北,03.12,67786,51553,13171,3062,0
湖北,03.11,67781,50298,14427,3056,0
湖北,03.10,67773,49056,15671,3046,0
湖北,03.09,67760,47585,17151,3024,0
湖北,03.08,67743,46433,18303,3007,0
湖北,03.07,67707,45011,19710,2986,0
湖北,03.06,67666,43468,21239,2959,0
湖北,03.05,67592,41966,22695,2931,0
湖北,03.04,67466,40479,24085,2902,0
湖北,03.03,67332,38556,25905,2871,0
湖北,03.02,67217,36167,28216,2834,0
湖北,03.01,67103,33757,30543,2803,0
湖北,02.29,66907,31187,32959,2761,0
湖北,02.28,66337,28895,34715,2727,0
湖北,02.27,65914,26403,36829,2682,0
湖北,02.26,65596,23200,39755,2641,0
湖北,02.25,65187,20912,41660,2615,0
湖北,02.24,64786,18854,43369,2563,0
湖北,02.23,64287,16738,45054,2495,0
湖北,02.22,63889,15299,46244,2346,0
湖北,02.21,63454,13557,47647,2250,0
湖北,02.20,63088,11788,49156,2144,0
湖北,02.19,62457,10337,50091,2029,0
湖北,02.18,61682,9128,50633,1921,0
湖北,02.17,59989,7862,50338,1789,0
湖北,02.16,58182,6639,49847,1696,0
湖北,02.15,56249,5623,49030,1596,0
湖北,02.14,54406,4774,48175,1457,0
湖北,02.13,51986,3862,46806,1318,0
湖北,02.12,48206,3441,43455,1310,0
湖北,02.11,33366,2639,29659,1068,0
湖北,02.10,31728,2222,28532,974,0
湖北,02.09,29631,1795,26965,871,0
湖北,02.08,27100,1439,24881,780,0
湖北,02.07,24953,1115,23139,699,0
湖北,02.06,22112,817,20677,618,0
湖北,02.05,19665,633,18483,549,0
湖北,02.04,16678,520,15679,479,0
湖北,02.03,13522,396,12712,414,0
湖北,02.02,11177,295,10532,350,0
湖北,02.01,9074,215,8565,294,0
湖北,01.31,7153,166,6738,249,0
湖北,01.30,5806,116,5486,204,0
湖北,01.29,4586,90,4334,162,0
湖北,01.28,3554,80,3349,125,0
湖北,01.27,2714,47,2567,100,0
湖北,01.26,1423,44,1303,76,0
湖北,01.25,1052,42,958,52,0
湖北,01.24,729,32,658,39,0
湖北,01.23,549,31,494,24,0
湖北,01.22,444,28,399,17,0
湖北,01.21,375,28,338,9,0
湖北,01.20,270,25,239,6,0
湖北,01.19,198,25,169,4,0
湖北,01.18,198,25,170,3,0
湖北,01.17,62,19,41,2,0
湖北,01.16,45,15,28,2,0
湖北,01.15,41,12,27,2,0
湖北,01.14,41,7,33,1,0
湖北,01.13,41,7,33,1,0
湖北,01.12,41,7,33,1,0
湖北,01.11,41,6,34,1,0
广东,06.14,1625,1590,27,8,0
广东,06.13,1625,1590,27,8,0
广东,06.12,1608,1590,10,8,0
广东,06.11,1607,1589,10,8,0
广东,06.10,1607,1588,11,8,0
广东,06.09,1604,1587,9,8,0
广东,06.08,1604,1586,10,8,0
广东,06.07,1602,1585,9,8,0
广东,06.06,1601,1584,9,8,0
广东,06.05,1601,1584,9,8,0
广东,06.04,1598,1584,6,8,0
广东,06.03,1597,1583,6,8,0
广东,06.02,1596,1583,5,8,0
广东,06.01,1595,1583,4,8,0
广东,05.31,1595,1583,4,8,0
广东,05.30,1593,1583,2,8,0
广东,05.29,1593,1583,2,8,0
广东,05.28,1592,1582,2,8,0
广东,05.27,1592,1582,2,8,0
广东,05.26,1592,1581,3,8,0
广东,05.25,1592,1581,3,8,0
广东,05.24,1592,1581,3,8,0
广东,05.23,1592,1580,4,8,0
广东,05.22,1591,1580,3,8,0
广东,05.21,1591,1580,3,8,0
广东,05.20,1590,1579,3,8,0
广东,05.19,1590,1579,3,8,0
广东,05.18,1590,1579,3,8,0
广东,05.17,1590,1579,3,8,0
广东,05.16,1590,1579,3,8,0
广东,05.15,1589,1579,2,8,0
广东,05.14,1589,1579,2,8,0
广东,05.13,1589,1579,2,8,0
广东,05.12,1589,1578,3,8,0
广东,05.11,1589,1578,3,8,0
广东,05.10,1589,1577,4,8,0
广东,05.09,1589,1576,5,8,0
广东,05.08,1589,1576,5,8,327
广东,05.07,1589,1575,6,8,327
广东,05.06,1589,1575,6,8,327
广东,05.05,1588,1575,5,8,327
广东,05.04,1588,1571,9,8,327
广东,05.03,1588,1569,11,8,326
广东,05.02,1588,1567,13,8,324
广东,05.01,1588,1567,13,8,323
广东,06.16,1588,1565,15,8,322
广东,04.29,1588,1557,23,8,319
广东,04.28,1588,1554,26,8,318
广东,04.27,1587,1547,32,8,318
广东,04.26,1587,1542,37,8,309
广东,04.25,1586,1542,36,8,306
广东,04.24,1585,1534,43,8,304
广东,04.23,1585,1528,49,8,301
广东,04.22,1584,1518,58,8,297
广东,04.21,1582,1511,63,8,293
广东,04.20,1582,1501,73,8,288
广东,04.19,1581,1494,79,8,282
广东,04.18,1580,1490,82,8,264
广东,04.17,1579,1482,89,8,250
广东,04.16,1577,1475,94,8,236
广东,04.15,1571,1471,92,8,212
广东,04.14,1566,1462,96,8,200
广东,04.13,1564,1458,98,8,182
广东,04.12,1555,1454,93,8,154
广东,04.11,1552,1443,101,8,123
广东,04.10,1548,1437,103,8,97
广东,04.09,1544,1434,102,8,87
广东,04.08,1539,1423,108,8,76
广东,04.07,1536,1411,117,8,72
广东,04.06,1533,1401,124,8,67
广东,04.05,1532,1395,129,8,62
广东,04.04,1524,1387,129,8,58
广东,04.03,1516,1378,130,8,56
广东,04.02,1514,1368,138,8,52
广东,04.01,1507,1356,143,8,52
广东,03.31,1501,1357,136,8,50
广东,03.30,1490,1353,129,8,0
广东,03.29,1484,1351,125,8,0
广东,03.28,1475,1349,118,8,0
广东,03.27,1467,1341,118,8,0
广东,03.26,1456,1337,111,8,0
广东,03.25,1444,1336,100,8,0
广东,03.24,1433,1334,91,8,0
广东,03.23,1428,1333,87,8,0
广东,03.22,1413,1332,73,8,0
广东,03.21,1407,1329,70,8,0
广东,03.20,1399,1325,66,8,0
广东,03.19,1392,1322,62,8,0
广东,03.18,1378,1318,52,8,0
广东,03.17,1369,1312,49,8,0
广东,03.16,1364,1307,49,8,0
广东,03.15,1361,1306,47,8,0
广东,03.14,1357,1303,46,8,0
广东,03.13,1356,1299,49,8,0
广东,03.12,1356,1296,52,8,0
广东,03.11,1356,1288,60,8,0
广东,03.10,1353,1282,63,8,0
广东,03.09,1353,1270,75,8,0
广东,03.08,1352,1260,84,8,0
广东,03.07,1352,1250,95,7,0
广东,03.06,1352,1233,112,7,0
广东,03.05,1351,1209,135,7,0
广东,03.04,1350,1159,184,7,0
广东,03.03,1350,1129,214,7,0
广东,03.02,1350,1081,262,7,0
广东,03.01,1350,1034,309,7,0
广东,02.29,1349,1009,333,7,0
广东,02.28,1349,972,370,7,0
广东,02.27,1348,919,422,7,0
广东,02.26,1347,873,467,7,0
广东,02.25,1347,841,499,7,0
广东,02.24,1347,805,535,7,0
广东,02.23,1345,772,567,6,0
广东,02.22,1342,740,596,6,0
广东,02.21,1339,720,614,5,0
广东,02.20,1333,664,664,5,0
广东,02.19,1332,619,708,5,0
广东,02.18,1331,571,755,5,0
广东,02.17,1328,530,794,4,0
广东,02.16,1322,473,845,4,0
广东,02.15,1316,436,878,2,0
广东,02.14,1294,386,906,2,0
广东,02.13,1261,332,927,2,0
广东,02.12,1241,284,955,2,0
广东,02.11,1219,241,977,1,0
广东,02.10,1177,181,995,1,0
广东,02.09,1151,143,1007,1,0
广东,02.08,1120,125,994,1,0
广东,02.07,1075,97,977,1,0
广东,02.06,1018,69,948,1,0
广东,02.05,944,49,895,0,0
广东,02.04,870,32,838,0,0
广东,02.03,797,21,776,0,0
广东,02.02,683,15,668,0,0
广东,02.01,604,14,590,0,0
广东,01.31,520,11,509,0,0
广东,01.30,393,9,384,0,0
广东,01.29,311,6,305,0,0
广东,01.28,241,5,236,0,0
广东,01.27,188,4,184,,0
广东,01.26,146,2,144,,0
广东,01.25,98,2,96,,0
广东,01.24,78,2,76,,0
广东,01.23,53,2,51,,0
广东,01.22,32,,32,,0
广东,01.21,26,,26,,0
广东,01.20,14,,14,,0
广东,01.19,1,,1,,0
浙江,06.14,1268,1267,0,1,5
浙江,06.13,1268,1267,0,1,5
浙江,06.12,1268,1267,0,1,5
浙江,06.11,1268,1267,0,1,5
浙江,06.10,1268,1267,0,1,5
浙江,06.09,1268,1267,0,1,4
浙江,06.08,1268,1267,0,1,4
浙江,06.07,1268,1267,0,1,4
浙江,06.06,1268,1267,0,1,4
浙江,06.05,1268,1267,0,1,4
浙江,06.04,1268,1267,0,1,4
浙江,06.03,1268,1267,0,1,4
浙江,06.02,1268,1267,0,1,4
浙江,06.01,1268,1267,0,1,4
浙江,05.31,1268,1267,0,1,4
浙江,05.30,1268,1267,0,1,5
浙江,05.29,1268,1267,0,1,5
浙江,05.28,1268,1267,0,1,6
浙江,05.27,1268,1267,0,1,6
浙江,05.26,1268,1267,0,1,10
浙江,05.25,1268,1267,0,1,10
浙江,05.24,1268,1267,0,1,10
浙江,05.23,1268,1267,0,1,11
浙江,05.22,1268,1267,0,1,13
浙江,05.21,1268,1267,0,1,14
浙江,05.20,1268,1267,0,1,15
浙江,05.19,1268,1267,0,1,16
浙江,05.18,1268,1267,0,1,17
浙江,05.17,1268,1267,0,1,19
浙江,05.16,1268,1267,0,1,17
浙江,05.15,1268,1267,0,1,19
浙江,05.14,1268,1267,0,1,19
浙江,05.13,1268,1267,0,1,23
浙江,05.12,1268,1267,0,1,25
浙江,05.11,1268,1267,0,1,26
浙江,05.10,1268,1267,0,1,27
浙江,05.09,1268,1267,0,1,28
浙江,05.08,1268,1267,0,1,36
浙江,05.07,1268,1267,0,1,42
浙江,05.06,1268,1267,0,1,49
浙江,05.05,1268,1267,0,1,50
浙江,05.04,1268,1267,0,1,51
浙江,05.03,1268,1265,2,1,52
浙江,05.02,1268,1265,2,1,52
浙江,05.01,1268,1265,2,1,55
浙江,04.30,1268,1264,3,1,55
浙江,04.29,1268,1263,4,1,56
浙江,04.28,1268,1262,5,1,55
浙江,04.27,1268,1261,6,1,55
浙江,04.26,1268,1258,9,1,56
浙江,04.25,1268,1257,10,1,56
浙江,04.24,1268,1256,11,1,53
浙江,04.23,1268,1256,11,1,52
浙江,04.22,1268,1254,13,1,55
浙江,04.21,1268,1252,15,1,55
浙江,04.20,1268,1251,16,1,55
浙江,04.19,1268,1249,18,1,54
浙江,04.18,1268,1247,20,1,52
浙江,04.17,1268,1246,21,1,51
浙江,04.16,1268,1246,21,1,52
浙江,04.15,1268,1244,23,1,51
浙江,04.14,1268,1244,23,1,51
浙江,04.13,1267,1242,24,1,50
浙江,04.12,1267,1239,27,1,51
浙江,04.11,1267,1238,28,1,51
浙江,04.10,1267,1236,30,1,50
浙江,04.09,1267,1235,31,1,50
浙江,04.08,1267,1235,31,1,50
浙江,04.07,1266,1232,33,1,53
浙江,04.06,1265,1230,34,1,50
浙江,04.05,1264,1230,33,1,51
浙江,04.04,1263,1230,32,1,47
浙江,04.03,1262,1229,32,1,48
浙江,04.02,1260,1228,31,1,46
浙江,04.01,1258,1228,30,,0
浙江,03.31,1257,1226,30,1,0
浙江,03.30,1257,1226,30,1,0
浙江,03.29,1255,1225,29,1,0
浙江,03.28,1254,1225,28,1,0
浙江,03.27,1251,1225,25,1,0
浙江,03.26,1247,1222,24,1,0
浙江,03.25,1243,1222,20,1,0
浙江,03.24,1241,1221,19,1,0
浙江,03.23,1240,1221,18,1,0
浙江,03.22,1238,1221,16,1,0
浙江,03.21,1237,1219,17,1,0
浙江,03.20,1236,1219,16,1,0
浙江,03.19,1234,1219,14,1,0
浙江,03.18,1233,1217,15,1,0
浙江,03.17,1232,1216,15,1,0
浙江,03.16,1232,1216,15,1,0
浙江,03.15,1231,1213,17,1,0
浙江,03.14,1231,1211,19,1,0
浙江,03.13,1227,1211,15,1,0
浙江,03.12,1215,1197,17,1,0
浙江,03.11,1215,1195,19,1,0
浙江,03.10,1215,1193,21,1,0
浙江,03.09,1215,1178,36,1,0
浙江,03.08,1215,1170,44,1,0
浙江,03.07,1215,1157,57,1,0
浙江,03.06,1215,1149,65,1,0
浙江,03.05,1215,1141,73,1,0
浙江,03.04,1215,1118,96,1,0
浙江,03.03,1213,1095,117,1,0
浙江,03.02,1213,1074,138,1,0
浙江,03.01,1206,1046,159,1,0
浙江,02.29,1205,1027,177,1,0
浙江,02.28,1205,987,217,1,0
浙江,02.27,1205,943,261,1,0
浙江,02.26,1205,867,337,1,0
浙江,02.25,1205,814,390,1,0
浙江,02.24,1205,794,410,1,0
浙江,02.23,1205,765,439,1,0
浙江,02.22,1205,729,475,1,0
浙江,02.21,1205,694,510,1,0
浙江,02.20,1203,647,555,1,0
浙江,02.19,1175,609,566,,0
浙江,02.18,1173,544,629,,0
浙江,02.17,1172,514,658,,0
浙江,02.16,1171,470,701,,0
浙江,02.15,1167,437,730,,0
浙江,02.14,1162,409,753,,0
浙江,02.13,1155,367,788,,0
浙江,02.12,1145,327,818,,0
浙江,02.11,1117,250,867,,0
浙江,02.10,1117,250,867,,0
浙江,02.09,1092,201,891,,0
浙江,02.08,1075,173,902,,0
浙江,02.07,1048,127,921,,0
浙江,02.06,1006,98,908,,0
浙江,02.05,954,81,873,,0
浙江,02.03,829,48,781,,0
浙江,02.02,724,36,688,,0
浙江,02.01,661,23,638,,0
浙江,01.31,599,15,584,,0
浙江,01.30,537,9,528,,0
浙江,01.29,428,4,424,,0
浙江,01.28,296,3,293,,0
浙江,01.27,173,1,172,,0
浙江,01.26,128,1,127,,0
浙江,01.25,104,1,103,,0
浙江,01.24,62,1,61,,0
浙江,01.23,43,1,42,,0
浙江,01.22,10,,10,,0
浙江,01.21,5,,5,,0
河南,06.14,1276,1254,0,22,0
河南,06.13,1276,1254,0,22,0
河南,06.12,1276,1254,0,22,0
河南,06.11,1276,1254,0,22,0
河南,06.10,1276,1254,0,22,0
河南,06.09,1276,1254,0,22,0
河南,06.08,1276,1254,0,22,0
河南,06.07,1276,1254,0,22,0
河南,06.06,1276,1254,0,22,0
河南,06.05,1276,1254,0,22,0
河南,06.04,1276,1254,0,22,0
河南,06.03,1276,1254,0,22,0
河南,06.02,1276,1254,0,22,0
河南,06.01,1276,1254,0,22,0
河南,05.31,1276,1254,0,22,0
河南,05.30,1276,1254,0,22,0
河南,05.29,1276,1254,0,22,0
河南,05.28,1276,1254,0,22,0
河南,05.27,1276,1254,0,22,0
河南,05.26,1276,1254,0,22,0
河南,05.25,1276,1254,0,22,0
河南,05.24,1276,1254,0,22,0
河南,05.23,1276,1254,0,22,0
河南,05.22,1276,1254,0,22,0
河南,05.21,1276,1254,0,22,0
河南,05.20,1276,1254,0,22,0
河南,05.19,1276,1254,0,22,0
河南,05.18,1276,1254,0,22,0
河南,05.17,1276,1254,0,22,0
河南,05.16,1276,1254,0,22,0
河南,05.15,1276,1254,0,22,0
河南,05.14,1276,1254,0,22,0
河南,05.13,1276,1254,0,22,0
河南,05.12,1276,1254,0,22,0
河南,05.11,1276,1254,0,22,0
河南,05.10,1276,1254,0,22,0
河南,05.09,1276,1254,0,22,0
河南,05.08,1276,1254,0,22,0
河南,05.07,1276,1254,0,22,0
河南,05.06,1276,1254,0,22,0
河南,05.05,1276,1254,0,22,0
河南,05.04,1276,1254,0,22,0
河南,05.03,1276,1254,0,22,0
河南,05.02,1276,1254,0,22,0
河南,05.01,1276,1254,0,22,o
河南,04.30,1276,1254,0,22,1
河南,04.29,1276,1254,0,22,1
河南,04.28,1276,1254,0,22,1
河南,04.27,1276,1254,0,22,1
河南,04.26,1276,1254,0,22,1
河南,04.25,1276,1254,0,22,1
河南,04.24,1276,1254,0,22,1
河南,04.23,1276,1254,0,22,1
河南,04.22,1276,1254,0,22,1
河南,04.21,1276,1254,0,22,1
河南,04.20,1276,1254,0,22,1
河南,04.19,1276,1254,0,22,1
河南,04.18,1276,1254,0,22,1
河南,04.17,1276,1254,0,22,1
河南,04.16,1276,1254,0,22,0
河南,04.15,1276,1254,0,22,0
河南,04.14,1276,1254,0,22,3
河南,04.13,1276,1254,0,22,7
河南,04.12,1276,1253,1,22,7
河南,04.11,1276,1253,1,22,7
河南,04.10,1276,1252,2,22,7
河南,04.09,1276,1252,2,22,7
河南,04.08,1276,1252,2,22,7
河南,04.07,1276,1252,2,22,7
河南,04.06,1276,1252,2,22,7
河南,04.05,1276,1252,2,22,7
河南,04.04,1276,1251,3,22,8
河南,04.03,1276,1251,3,22,8
河南,04.02,1276,1251,3,22,10
河南,04.01,1276,1251,3,22,10
河南,03.31,1276,1251,3,22,12
河南,03.30,1276,1251,3,22,0
河南,03.29,1276,1251,3,22,0
河南,03.28,1276,1251,3,22,0
河南,03.27,1275,1251,2,22,0
河南,03.26,1275,1250,3,22,0
河南,03.25,1275,1250,3,22,0
河南,03.24,1274,1250,2,22,0
河南,03.23,1274,1250,2,22,0
河南,03.22,1274,1250,2,22,0
河南,03.21,1273,1250,1,22,0
河南,03.20,1273,1250,1,22,0
河南,03.19,1273,1250,1,22,0
河南,03.18,1273,1250,1,22,0
河南,03.17,1273,1250,1,22,0
河南,03.16,1273,1250,1,22,0
河南,03.15,1273,1250,1,22,0
河南,03.14,1273,1250,1,22,0
河南,03.13,1273,1249,2,22,0
河南,03.12,1273,1249,2,22,0
河南,03.11,1273,1249,2,22,0
河南,03.10,1272,1249,1,22,0
河南,03.09,1272,1247,3,22,0
河南,03.08,1272,1247,3,22,0
河南,03.07,1272,1246,4,22,0
河南,03.06,1272,1243,7,22,0
河南,03.05,1272,1241,9,22,0
河南,03.04,1272,1239,11,22,0
河南,03.03,1272,1234,16,22,0
河南,03.02,1272,1223,27,22,0
河南,03.01,1272,1205,45,22,0
河南,02.29,1272,1185,65,22,0
河南,02.28,1272,1161,90,21,0
河南,02.27,1272,1103,149,20,0
河南,02.26,1272,1062,190,20,0
河南,02.25,1271,1023,229,19,0
河南,02.24,1271,989,263,19,0
河南,02.23,1272,930,322,20,0
河南,02.22,1271,861,391,19,0
河南,02.21,1270,802,449,19,0
河南,02.20,1267,717,531,19,0
河南,02.19,1265,614,632,19,0
河南,02.18,1262,552,691,19,0
河南,02.17,1257,505,733,19,0
河南,02.16,1246,438,792,16,0
河南,02.15,1231,397,821,13,0
河南,02.14,1212,356,843,13,0
河南,02.13,1184,313,860,11,0
河南,02.12,1169,258,901,10,0
河南,02.11,1135,231,896,8,0
河南,02.10,1105,198,900,7,0
河南,02.09,1073,169,898,6,0
河南,02.08,1033,131,896,6,0
河南,02.07,981,97,880,4,0
河南,02.06,914,68,843,3,0
河南,02.05,851,54,795,2,0
河南,02.04,764,41,721,2,0
河南,02.03,675,34,639,2,0
河南,02.02,566,14,550,2,0
河南,02.01,493,4,487,2,0
河南,01.31,422,3,417,2,0
河南,01.30,352,3,347,2,0
河南,01.29,278,2,274,2,0
河南,01.28,206,1,203,2,0
河南,01.27,168,,167,1,0
河南,01.26,128,,127,1,0
